route_id,service_id,trip_id,shape_id
221,1,221_21_10,
221,1,221_21_20,
221,1,221_21_30,
221,1,221_21_40,
221,1,221_21_50,
221,1,221_22_0,
221,1,221_22_10,
221,1,221_22_20,
221,1,221_22_30,
221,1,221_22_40,
221,1,221_22_50,
221,1,221_23_0,
221,1,221_23_10,
221,1,221_23_20,
221,1,221_23_30,
221,1,221_23_40,
222,1,222_17_30,
222,1,222_17_50,
222,1,222_18_10,
222,1,222_18_20,
222,1,222_18_30,
222,1,222_18_40,
222,1,222_18_50,
222,1,222_19_0,
222,1,222_19_10,
222,1,222_19_20,
222,1,222_19_30,
222,1,222_19_40,
222,1,222_19_50,
222,1,222_20_0,
222,1,222_20_10,
222,1,222_20_20,
222,1,222_20_30,
222,1,222_20_40,
222,1,222_20_50,
222,1,222_21_0,
222,1,222_21_10,
222,1,222_21_20,
222,1,222_21_30,
222,1,222_21_40,
222,1,222_21_50,
222,1,222_22_0,
222,1,222_22_10,
222,1,222_22_20,
222,1,222_22_30,
222,1,222_22_40,
222,1,222_22_50,
222,1,222_23_0,
222,1,222_23_10,
222,1,222_23_20,
222,1,222_23_30,
222,1,222_23_40,
223,1,223_17_30,
223,1,223_17_50,
223,1,223_18_10,
223,1,223_18_20,
223,1,223_18_30,
223,1,223_18_40,
223,1,223_18_50,
223,1,223_19_0,
223,1,223_19_10,
223,1,223_19_20,
223,1,223_19_30,
223,1,223_19_40,
223,1,223_19_50,
223,1,223_20_0,
223,1,223_20_10,
223,1,223_20_20,
223,1,223_20_30,
223,1,223_20_40,
223,1,223_20_50,
223,1,223_21_0,
223,1,223_21_10,
223,1,223_21_20,
223,1,223_21_30,
223,1,223_21_40,
223,1,223_21_50,
223,1,223_22_0,
223,1,223_22_10,
223,1,223_22_20,
223,1,223_22_30,
223,1,223_22_40,
223,1,223_22_50,
223,1,223_23_0,
223,1,223_23_10,
223,1,223_23_20,
223,1,223_23_30,
223,1,223_23_40,
224,1,224_17_30,
224,1,224_17_50,
224,1,224_18_10,
224,1,224_18_20,
224,1,224_18_30,
224,1,224_18_40,
224,1,224_18_50,
224,1,224_19_0,
224,1,224_19_10,
224,1,224_19_20,
224,1,224_19_30,
224,1,224_19_40,
224,1,224_19_50,
224,1,224_20_0,
224,1,224_20_10,
224,1,224_20_20,
224,1,224_20_30,
224,1,224_20_40,
224,1,224_20_50,
224,1,224_21_0,
224,1,224_21_10,
224,1,224_21_20,
224,1,224_21_30,
224,1,224_21_40,
224,1,224_21_50,
224,1,224_22_0,
224,1,224_22_10,
224,1,224_22_20,
224,1,224_22_30,
224,1,224_22_40,
224,1,224_22_50,
224,1,224_23_0,
224,1,224_23_10,
224,1,224_23_20,
224,1,224_23_30,
224,1,224_23_40,
225,1,225_6_40,
225,1,225_6_50,
225,1,225_7_0,
225,1,225_7_10,
225,1,225_7_20,
225,1,225_7_30,
225,1,225_7_40,
225,1,225_7_50,
225,1,225_8_0,
225,1,225_8_10,
225,1,225_8_20,
225,1,225_8_30,
225,1,225_8_40,
225,1,225_8_50,
225,1,225_9_0,
225,1,225_9_10,
225,1,225_9_20,
225,1,225_9_30,
225,1,225_9_40,
225,1,225_9_50,
225,1,225_10_0,
225,1,225_10_10,
225,1,225_10_20,
225,1,225_10_30,
225,1,225_10_40,
225,1,225_10_50,
225,1,225_11_0,
225,1,225_11_10,
225,1,225_11_20,
225,1,225_11_30,
225,1,225_11_40,
225,1,225_11_50,
225,1,225_12_0,
225,1,225_12_10,
225,1,225_12_20,
225,1,225_12_30,
225,1,225_12_40,
225,1,225_12_50,
225,1,225_13_0,
225,1,225_13_10,
225,1,225_13_20,
225,1,225_13_30,
225,1,225_13_40,
225,1,225_14_10,
225,1,225_14_30,
225,1,225_14_40,
225,1,225_14_50,
225,1,225_15_0,
225,1,225_15_10,
225,1,225_15_20,
225,1,225_15_30,
225,1,225_15_40,
225,1,225_15_50,
225,1,225_16_0,
225,1,225_16_10,
225,1,225_16_20,
225,1,225_16_30,
225,1,225_16_40,
225,1,225_16_50,
225,1,225_17_0,
225,1,225_17_10,
225,1,225_17_30,
225,1,225_17_40,
225,1,225_17_50,
225,1,225_18_0,
225,1,225_18_10,
225,1,225_18_20,
225,1,225_18_30,
225,1,225_18_50,
225,1,225_19_0,
225,1,225_19_10,
225,1,225_19_20,
225,1,225_19_30,
225,1,225_19_40,
225,1,225_20_0,
225,1,225_20_10,
225,1,225_20_20,
226,1,226_5_0,
226,1,226_5_10,
226,1,226_5_20,
226,1,226_5_30,
226,1,226_5_40,
226,1,226_5_50,
226,1,226_6_0,
226,1,226_6_10,
226,1,226_6_20,
226,1,226_6_30,
226,1,226_6_40,
226,1,226_6_50,
226,1,226_7_0,
226,1,226_7_10,
226,1,226_7_20,
226,1,226_7_30,
226,1,226_7_40,
226,1,226_8_0,
226,1,226_8_10,
226,1,226_8_30,
226,1,226_8_50,
226,1,226_9_30,
226,1,226_9_50,
227,1,227_5_0,
227,1,227_5_10,
227,1,227_5_20,
227,1,227_5_30,
227,1,227_5_40,
227,1,227_5_50,
227,1,227_6_0,
227,1,227_6_10,
227,1,227_6_20,
227,1,227_6_30,
227,1,227_6_40,
227,1,227_6_50,
227,1,227_7_0,
227,1,227_7_10,
227,1,227_7_20,
227,1,227_7_30,
227,1,227_7_40,
227,1,227_8_0,
227,1,227_8_10,
227,1,227_8_30,
227,1,227_8_50,
227,1,227_9_30,
227,1,227_9_50,
228,1,228_6_0,
228,1,228_6_10,
228,1,228_6_20,
228,1,228_6_30,
228,1,228_6_40,
228,1,228_6_50,
228,1,228_7_0,
228,1,228_7_10,
228,1,228_7_20,
228,1,228_7_30,
228,1,228_7_40,
228,1,228_7_50,
228,1,228_8_0,
228,1,228_8_10,
228,1,228_8_20,
228,1,228_8_30,
228,1,228_8_40,
228,1,228_8_50,
228,1,228_9_0,
228,1,228_9_10,
228,1,228_9_20,
228,1,228_9_30,
228,1,228_9_40,
228,1,228_9_50,
228,1,228_10_0,
228,1,228_10_10,
228,1,228_10_20,
228,1,228_10_30,
228,1,228_10_40,
228,1,228_10_50,
228,1,228_11_0,
228,1,228_11_10,
228,1,228_11_20,
228,1,228_11_30,
228,1,228_11_40,
228,1,228_11_50,
228,1,228_12_0,
228,1,228_12_10,
228,1,228_12_20,
228,1,228_12_30,
228,1,228_12_40,
228,1,228_12_50,
228,1,228_13_0,
228,1,228_13_10,
228,1,228_13_20,
228,1,228_13_30,
228,1,228_13_40,
228,1,228_13_50,
228,1,228_14_0,
228,1,228_14_10,
228,1,228_14_20,
228,1,228_14_30,
228,1,228_14_40,
228,1,228_14_50,
228,1,228_15_0,
228,1,228_15_10,
228,1,228_15_20,
228,1,228_15_30,
228,1,228_15_40,
228,1,228_15_50,
228,1,228_16_0,
228,1,228_16_10,
228,1,228_16_20,
228,1,228_16_30,
228,1,228_16_40,
228,1,228_16_50,
228,1,228_17_0,
228,1,228_17_10,
228,1,228_17_20,
228,1,228_17_30,
228,1,228_17_40,
228,1,228_17_50,
228,1,228_18_0,
228,1,228_18_10,
228,1,228_18_20,
228,1,228_18_30,
228,1,228_18_40,
228,1,228_18_50,
228,1,228_19_0,
228,1,228_19_10,
228,1,228_19_20,
228,1,228_19_40,
228,1,228_21_10,
228,1,228_21_20,
229,1,229_6_0,
229,1,229_6_10,
229,1,229_6_20,
229,1,229_6_30,
229,1,229_6_40,
229,1,229_6_50,
229,1,229_7_0,
229,1,229_7_10,
229,1,229_7_20,
229,1,229_7_30,
229,1,229_7_40,
229,1,229_7_50,
229,1,229_8_0,
229,1,229_8_10,
229,1,229_8_20,
229,1,229_8_30,
229,1,229_8_40,
229,1,229_8_50,
229,1,229_9_0,
229,1,229_9_10,
229,1,229_9_20,
229,1,229_9_30,
229,1,229_9_40,
229,1,229_9_50,
229,1,229_10_0,
229,1,229_10_10,
229,1,229_10_20,
229,1,229_10_30,
229,1,229_10_40,
229,1,229_10_50,
229,1,229_11_0,
229,1,229_11_10,
229,1,229_11_20,
229,1,229_11_30,
229,1,229_11_40,
229,1,229_11_50,
229,1,229_12_0,
229,1,229_12_10,
229,1,229_12_20,
229,1,229_12_30,
229,1,229_12_40,
229,1,229_12_50,
229,1,229_13_0,
229,1,229_13_10,
229,1,229_13_20,
229,1,229_13_30,
229,1,229_13_40,
229,1,229_13_50,
229,1,229_14_0,
229,1,229_14_10,
229,1,229_14_20,
229,1,229_14_30,
229,1,229_14_40,
229,1,229_14_50,
229,1,229_15_0,
229,1,229_15_10,
229,1,229_15_20,
229,1,229_15_30,
229,1,229_15_40,
229,1,229_15_50,
229,1,229_16_0,
229,1,229_16_10,
229,1,229_16_20,
229,1,229_16_30,
229,1,229_16_40,
229,1,229_16_50,
229,1,229_17_0,
229,1,229_17_10,
229,1,229_17_20,
229,1,229_17_30,
229,1,229_17_40,
229,1,229_17_50,
229,1,229_18_0,
229,1,229_18_10,
229,1,229_18_20,
229,1,229_18_30,
229,1,229_18_40,
229,1,229_18_50,
229,1,229_19_0,
229,1,229_19_10,
229,1,229_19_20,
229,1,229_19_40,
229,1,229_21_10,
229,1,229_21_20,
230,1,230_6_0,
230,1,230_6_10,
230,1,230_6_20,
230,1,230_6_30,
230,1,230_6_40,
230,1,230_6_50,
230,1,230_7_0,
230,1,230_7_10,
230,1,230_7_20,
230,1,230_7_30,
230,1,230_7_40,
230,1,230_7_50,
230,1,230_8_0,
230,1,230_8_10,
230,1,230_8_20,
230,1,230_8_30,
230,1,230_8_40,
230,1,230_8_50,
230,1,230_9_0,
230,1,230_9_10,
230,1,230_9_20,
230,1,230_9_30,
230,1,230_9_40,
230,1,230_9_50,
230,1,230_10_0,
230,1,230_10_10,
230,1,230_10_20,
230,1,230_10_30,
230,1,230_10_40,
230,1,230_10_50,
230,1,230_11_0,
230,1,230_11_10,
230,1,230_11_20,
230,1,230_11_30,
230,1,230_11_40,
230,1,230_11_50,
230,1,230_12_0,
230,1,230_12_10,
230,1,230_12_20,
230,1,230_12_30,
230,1,230_12_40,
230,1,230_12_50,
230,1,230_13_0,
230,1,230_13_10,
230,1,230_13_20,
230,1,230_13_30,
230,1,230_13_40,
230,1,230_13_50,
230,1,230_14_0,
230,1,230_14_10,
230,1,230_14_20,
230,1,230_14_30,
230,1,230_14_40,
230,1,230_14_50,
230,1,230_15_0,
230,1,230_15_10,
230,1,230_15_20,
230,1,230_15_30,
230,1,230_15_40,
230,1,230_15_50,
230,1,230_16_0,
230,1,230_16_10,
230,1,230_16_20,
230,1,230_16_30,
230,1,230_16_40,
230,1,230_16_50,
230,1,230_17_0,
230,1,230_17_10,
230,1,230_17_20,
230,1,230_17_30,
230,1,230_17_40,
230,1,230_17_50,
230,1,230_18_0,
230,1,230_18_10,
230,1,230_18_20,
230,1,230_18_30,
230,1,230_18_40,
230,1,230_18_50,
230,1,230_19_0,
230,1,230_19_10,
230,1,230_19_20,
230,1,230_19_40,
230,1,230_21_10,
230,1,230_21_20,
231,1,231_6_0,
231,1,231_6_10,
231,1,231_6_20,
231,1,231_6_30,
231,1,231_6_40,
231,1,231_6_50,
231,1,231_7_0,
231,1,231_7_10,
231,1,231_7_20,
231,1,231_7_30,
231,1,231_7_40,
231,1,231_7_50,
231,1,231_8_0,
231,1,231_8_10,
231,1,231_8_20,
231,1,231_8_30,
231,1,231_8_40,
231,1,231_8_50,
231,1,231_9_0,
231,1,231_9_10,
231,1,231_9_20,
231,1,231_9_30,
231,1,231_9_40,
231,1,231_9_50,
231,1,231_10_0,
231,1,231_10_10,
231,1,231_10_20,
231,1,231_10_30,
231,1,231_10_40,
231,1,231_10_50,
231,1,231_11_0,
231,1,231_11_10,
231,1,231_11_20,
231,1,231_11_30,
231,1,231_11_40,
231,1,231_11_50,
231,1,231_12_0,
231,1,231_12_10,
231,1,231_12_20,
231,1,231_12_30,
231,1,231_12_40,
231,1,231_12_50,
231,1,231_13_0,
231,1,231_13_10,
231,1,231_13_20,
231,1,231_13_30,
231,1,231_13_40,
231,1,231_13_50,
231,1,231_14_0,
231,1,231_14_10,
231,1,231_14_20,
231,1,231_14_30,
231,1,231_14_40,
231,1,231_14_50,
231,1,231_15_0,
231,1,231_15_10,
231,1,231_15_20,
231,1,231_15_30,
231,1,231_15_40,
231,1,231_15_50,
231,1,231_16_0,
231,1,231_16_10,
231,1,231_16_20,
231,1,231_16_30,
231,1,231_16_40,
231,1,231_16_50,
231,1,231_17_0,
231,1,231_17_10,
231,1,231_17_20,
231,1,231_17_30,
231,1,231_17_40,
231,1,231_17_50,
231,1,231_18_0,
231,1,231_18_10,
231,1,231_18_20,
231,1,231_18_30,
231,1,231_18_40,
231,1,231_18_50,
231,1,231_19_0,
231,1,231_19_10,
231,1,231_19_20,
231,1,231_19_40,
231,1,231_21_10,
231,1,231_21_20,
232,1,232_6_0,
232,1,232_6_10,
232,1,232_6_20,
232,1,232_6_30,
232,1,232_6_40,
232,1,232_6_50,
232,1,232_7_0,
232,1,232_7_10,
232,1,232_7_20,
232,1,232_7_30,
232,1,232_7_40,
232,1,232_7_50,
232,1,232_8_0,
232,1,232_8_10,
232,1,232_8_20,
232,1,232_8_30,
232,1,232_8_40,
232,1,232_8_50,
232,1,232_9_0,
232,1,232_9_10,
232,1,232_9_20,
232,1,232_9_30,
232,1,232_9_40,
232,1,232_9_50,
232,1,232_10_0,
232,1,232_10_10,
232,1,232_10_20,
232,1,232_10_30,
232,1,232_10_40,
232,1,232_10_50,
232,1,232_11_0,
232,1,232_11_10,
232,1,232_11_20,
232,1,232_11_30,
232,1,232_11_40,
232,1,232_11_50,
232,1,232_12_0,
232,1,232_12_10,
232,1,232_12_20,
232,1,232_12_30,
232,1,232_12_40,
232,1,232_12_50,
232,1,232_13_0,
232,1,232_13_10,
232,1,232_13_20,
232,1,232_13_30,
232,1,232_13_40,
232,1,232_13_50,
232,1,232_14_0,
232,1,232_14_10,
232,1,232_14_20,
232,1,232_14_30,
232,1,232_14_40,
232,1,232_14_50,
232,1,232_15_0,
232,1,232_15_10,
232,1,232_15_20,
232,1,232_15_30,
232,1,232_15_40,
232,1,232_15_50,
232,1,232_16_0,
232,1,232_16_10,
232,1,232_16_20,
232,1,232_16_30,
232,1,232_16_40,
232,1,232_16_50,
232,1,232_17_0,
232,1,232_17_10,
232,1,232_17_20,
232,1,232_17_30,
232,1,232_17_40,
232,1,232_17_50,
232,1,232_18_0,
232,1,232_18_10,
232,1,232_18_20,
232,1,232_18_30,
232,1,232_18_40,
232,1,232_18_50,
232,1,232_19_0,
232,1,232_19_10,
232,1,232_19_20,
232,1,232_19_40,
232,1,232_21_10,
232,1,232_21_20,
233,1,233_5_0,
233,1,233_5_40,
233,1,233_5_50,
233,1,233_6_0,
233,1,233_6_10,
233,1,233_6_20,
233,1,233_6_30,
233,1,233_6_40,
233,1,233_6_50,
233,1,233_7_0,
233,1,233_7_10,
233,1,233_7_20,
233,1,233_7_30,
233,1,233_7_40,
233,1,233_8_20,
233,1,233_8_30,
233,1,233_8_40,
233,1,233_8_50,
233,1,233_9_0,
233,1,233_9_10,
233,1,233_9_20,
233,1,233_9_30,
233,1,233_9_40,
233,1,233_9_50,
233,1,233_10_0,
233,1,233_10_10,
233,1,233_10_30,
233,1,233_10_40,
233,1,233_10_50,
233,1,233_11_0,
233,1,233_11_10,
233,1,233_11_20,
233,1,233_11_30,
233,1,233_11_40,
233,1,233_11_50,
233,1,233_12_10,
233,1,233_12_20,
233,1,233_12_30,
233,1,233_12_40,
233,1,233_12_50,
233,1,233_13_0,
233,1,233_13_10,
233,1,233_13_20,
233,1,233_13_30,
233,1,233_13_40,
233,1,233_13_50,
233,1,233_14_0,
233,1,233_14_10,
233,1,233_14_20,
233,1,233_14_30,
233,1,233_14_40,
233,1,233_14_50,
233,1,233_15_0,
233,1,233_15_10,
233,1,233_15_20,
233,1,233_15_30,
233,1,233_15_40,
233,1,233_15_50,
233,1,233_16_0,
233,1,233_16_40,
233,1,233_17_0,
233,1,233_17_10,
233,1,233_17_20,
233,1,233_17_30,
233,1,233_17_40,
233,1,233_17_50,
233,1,233_18_0,
233,1,233_18_10,
233,1,233_18_20,
233,1,233_18_30,
233,1,233_18_40,
233,1,233_18_50,
233,1,233_19_0,
233,1,233_19_20,
233,1,233_19_30,
233,1,233_19_40,
233,1,233_19_50,
233,1,233_20_20,
233,1,233_21_30,
234,1,234_5_0,
234,1,234_5_40,
234,1,234_5_50,
234,1,234_6_0,
234,1,234_6_10,
234,1,234_6_20,
234,1,234_6_30,
234,1,234_6_40,
234,1,234_6_50,
234,1,234_7_0,
234,1,234_7_10,
234,1,234_7_20,
234,1,234_7_30,
234,1,234_7_40,
234,1,234_8_20,
234,1,234_8_30,
234,1,234_8_40,
234,1,234_8_50,
234,1,234_9_0,
234,1,234_9_10,
234,1,234_9_20,
234,1,234_9_30,
234,1,234_9_40,
234,1,234_9_50,
234,1,234_10_0,
234,1,234_10_10,
234,1,234_10_30,
234,1,234_10_40,
234,1,234_10_50,
234,1,234_11_0,
234,1,234_11_10,
234,1,234_11_20,
234,1,234_11_30,
234,1,234_11_40,
234,1,234_11_50,
234,1,234_12_10,
234,1,234_12_20,
234,1,234_12_30,
234,1,234_12_40,
234,1,234_12_50,
234,1,234_13_0,
234,1,234_13_10,
234,1,234_13_20,
234,1,234_13_30,
234,1,234_13_40,
234,1,234_13_50,
234,1,234_14_0,
234,1,234_14_10,
234,1,234_14_20,
234,1,234_14_30,
234,1,234_14_40,
234,1,234_14_50,
234,1,234_15_0,
234,1,234_15_10,
234,1,234_15_20,
234,1,234_15_30,
234,1,234_15_40,
234,1,234_15_50,
234,1,234_16_0,
234,1,234_16_40,
234,1,234_17_0,
234,1,234_17_10,
234,1,234_17_20,
234,1,234_17_30,
234,1,234_17_40,
234,1,234_17_50,
234,1,234_18_0,
234,1,234_18_10,
234,1,234_18_20,
234,1,234_18_30,
234,1,234_18_40,
234,1,234_18_50,
234,1,234_19_0,
234,1,234_19_20,
234,1,234_19_30,
234,1,234_19_40,
234,1,234_19_50,
234,1,234_20_20,
234,1,234_21_30,
235,1,235_5_0,
235,1,235_5_40,
235,1,235_5_50,
235,1,235_6_0,
235,1,235_6_10,
235,1,235_6_20,
235,1,235_6_30,
235,1,235_6_40,
235,1,235_6_50,
235,1,235_7_0,
235,1,235_7_10,
235,1,235_7_20,
235,1,235_7_30,
235,1,235_7_40,
235,1,235_8_20,
235,1,235_8_30,
235,1,235_8_40,
235,1,235_8_50,
235,1,235_9_0,
235,1,235_9_10,
235,1,235_9_20,
235,1,235_9_30,
235,1,235_9_40,
235,1,235_9_50,
235,1,235_10_0,
235,1,235_10_10,
235,1,235_10_30,
235,1,235_10_40,
235,1,235_10_50,
235,1,235_11_0,
235,1,235_11_10,
235,1,235_11_20,
235,1,235_11_30,
235,1,235_11_40,
235,1,235_11_50,
235,1,235_12_10,
235,1,235_12_20,
235,1,235_12_30,
235,1,235_12_40,
235,1,235_12_50,
235,1,235_13_0,
235,1,235_13_10,
235,1,235_13_20,
235,1,235_13_30,
235,1,235_13_40,
235,1,235_13_50,
235,1,235_14_0,
235,1,235_14_10,
235,1,235_14_20,
235,1,235_14_30,
235,1,235_14_40,
235,1,235_14_50,
235,1,235_15_0,
235,1,235_15_10,
235,1,235_15_20,
235,1,235_15_30,
235,1,235_15_40,
235,1,235_15_50,
235,1,235_16_0,
235,1,235_16_40,
235,1,235_17_0,
235,1,235_17_10,
235,1,235_17_20,
235,1,235_17_30,
235,1,235_17_40,
235,1,235_17_50,
235,1,235_18_0,
235,1,235_18_10,
235,1,235_18_20,
235,1,235_18_30,
235,1,235_18_40,
235,1,235_18_50,
235,1,235_19_0,
235,1,235_19_20,
235,1,235_19_30,
235,1,235_19_40,
235,1,235_19_50,
235,1,235_20_20,
235,1,235_21_30,
236,1,236_6_10,
236,1,236_6_20,
236,1,236_7_0,
236,1,236_7_10,
236,1,236_7_20,
236,1,236_7_30,
236,1,236_7_40,
236,1,236_7_50,
236,1,236_8_0,
236,1,236_8_10,
236,1,236_8_20,
236,1,236_8_30,
236,1,236_8_40,
236,1,236_8_50,
236,1,236_9_20,
236,1,236_9_30,
236,1,236_9_40,
236,1,236_9_50,
236,1,236_10_0,
236,1,236_10_10,
236,1,236_10_20,
236,1,236_10_30,
236,1,236_10_40,
236,1,236_10_50,
236,1,236_11_0,
236,1,236_11_10,
236,1,236_11_20,
236,1,236_11_30,
236,1,236_11_40,
236,1,236_11_50,
236,1,236_12_0,
236,1,236_12_10,
236,1,236_12_30,
236,1,236_12_40,
236,1,236_12_50,
236,1,236_13_0,
236,1,236_13_10,
236,1,236_13_20,
236,1,236_13_30,
236,1,236_13_40,
236,1,236_13_50,
236,1,236_14_0,
236,1,236_14_10,
236,1,236_14_20,
236,1,236_14_30,
236,1,236_14_40,
236,1,236_14_50,
236,1,236_15_0,
236,1,236_15_10,
236,1,236_15_20,
236,1,236_15_30,
236,1,236_15_40,
236,1,236_15_50,
236,1,236_16_0,
236,1,236_16_10,
236,1,236_16_20,
236,1,236_16_30,
236,1,236_16_40,
236,1,236_17_0,
236,1,236_17_20,
236,1,236_17_50,
236,1,236_18_0,
236,1,236_18_20,
236,1,236_18_30,
237,1,237_6_20,
237,1,237_6_30,
237,1,237_6_40,
237,1,237_6_50,
237,1,237_7_0,
237,1,237_7_10,
237,1,237_7_20,
237,1,237_7_50,
237,1,237_8_0,
237,1,237_8_10,
237,1,237_8_20,
237,1,237_8_30,
237,1,237_8_40,
237,1,237_8_50,
237,1,237_9_0,
237,1,237_9_10,
237,1,237_9_20,
237,1,237_9_40,
237,1,237_10_0,
237,1,237_10_30,
237,1,237_10_40,
237,1,237_10_50,
237,1,237_11_0,
237,1,237_13_20,
237,1,237_14_20,
237,1,237_14_40,
237,1,237_14_50,
237,1,237_15_0,
237,1,237_15_10,
237,1,237_15_20,
237,1,237_15_30,
237,1,237_15_40,
237,1,237_16_30,
237,1,237_17_10,
237,1,237_17_30,
237,1,237_18_40,
237,1,237_19_10,
237,1,237_19_20,
238,1,238_6_20,
238,1,238_6_30,
238,1,238_6_40,
238,1,238_6_50,
238,1,238_7_0,
238,1,238_7_10,
238,1,238_7_20,
238,1,238_7_50,
238,1,238_8_0,
238,1,238_8_10,
238,1,238_8_20,
238,1,238_8_30,
238,1,238_8_40,
238,1,238_8_50,
238,1,238_9_0,
238,1,238_9_10,
238,1,238_9_20,
238,1,238_9_40,
238,1,238_10_0,
238,1,238_10_30,
238,1,238_10_40,
238,1,238_10_50,
238,1,238_11_0,
238,1,238_13_20,
238,1,238_14_20,
238,1,238_14_40,
238,1,238_14_50,
238,1,238_15_0,
238,1,238_15_10,
238,1,238_15_20,
238,1,238_15_30,
238,1,238_15_40,
238,1,238_16_30,
238,1,238_17_10,
238,1,238_17_30,
238,1,238_18_40,
238,1,238_19_10,
238,1,238_19_20,
239,1,239_6_20,
239,1,239_6_30,
239,1,239_6_40,
239,1,239_6_50,
239,1,239_7_0,
239,1,239_7_10,
239,1,239_7_20,
239,1,239_7_50,
239,1,239_8_0,
239,1,239_8_10,
239,1,239_8_20,
239,1,239_8_30,
239,1,239_8_40,
239,1,239_8_50,
239,1,239_9_0,
239,1,239_9_10,
239,1,239_9_20,
239,1,239_9_40,
239,1,239_10_0,
239,1,239_10_30,
239,1,239_10_40,
239,1,239_10_50,
239,1,239_11_0,
239,1,239_13_20,
239,1,239_14_20,
239,1,239_14_40,
239,1,239_14_50,
239,1,239_15_0,
239,1,239_15_10,
239,1,239_15_20,
239,1,239_15_30,
239,1,239_15_40,
239,1,239_16_30,
239,1,239_17_10,
239,1,239_17_30,
239,1,239_18_40,
239,1,239_19_10,
239,1,239_19_20,
240,1,240_6_20,
240,1,240_6_30,
240,1,240_6_40,
240,1,240_6_50,
240,1,240_7_0,
240,1,240_7_10,
240,1,240_7_20,
240,1,240_7_50,
240,1,240_8_0,
240,1,240_8_10,
240,1,240_8_20,
240,1,240_8_30,
240,1,240_8_40,
240,1,240_8_50,
240,1,240_9_0,
240,1,240_9_10,
240,1,240_9_20,
240,1,240_9_40,
240,1,240_10_0,
240,1,240_10_30,
240,1,240_10_40,
240,1,240_10_50,
240,1,240_11_0,
240,1,240_13_20,
240,1,240_14_20,
240,1,240_14_40,
240,1,240_14_50,
240,1,240_15_0,
240,1,240_15_10,
240,1,240_15_20,
240,1,240_15_30,
240,1,240_15_40,
240,1,240_16_30,
240,1,240_17_10,
240,1,240_17_30,
240,1,240_18_40,
240,1,240_19_10,
240,1,240_19_20,
241,1,241_6_20,
241,1,241_6_30,
241,1,241_6_40,
241,1,241_6_50,
241,1,241_7_0,
241,1,241_7_10,
241,1,241_7_20,
241,1,241_7_50,
241,1,241_8_0,
241,1,241_8_10,
241,1,241_8_20,
241,1,241_8_30,
241,1,241_8_40,
241,1,241_8_50,
241,1,241_9_0,
241,1,241_9_10,
241,1,241_9_20,
241,1,241_9_40,
241,1,241_10_0,
241,1,241_10_30,
241,1,241_10_40,
241,1,241_10_50,
241,1,241_11_0,
241,1,241_13_20,
241,1,241_14_20,
241,1,241_14_40,
241,1,241_14_50,
241,1,241_15_0,
241,1,241_15_10,
241,1,241_15_20,
241,1,241_15_30,
241,1,241_15_40,
241,1,241_16_30,
241,1,241_17_10,
241,1,241_17_30,
241,1,241_18_40,
241,1,241_19_10,
241,1,241_19_20,
242,1,242_6_20,
242,1,242_6_30,
242,1,242_6_40,
242,1,242_6_50,
242,1,242_7_0,
242,1,242_7_10,
242,1,242_7_20,
242,1,242_7_50,
242,1,242_8_0,
242,1,242_8_10,
242,1,242_8_20,
242,1,242_8_30,
242,1,242_8_40,
242,1,242_8_50,
242,1,242_9_0,
242,1,242_9_10,
242,1,242_9_20,
242,1,242_9_40,
242,1,242_10_0,
242,1,242_10_30,
242,1,242_10_40,
242,1,242_10_50,
242,1,242_11_0,
242,1,242_13_20,
242,1,242_14_20,
242,1,242_14_40,
242,1,242_14_50,
242,1,242_15_0,
242,1,242_15_10,
242,1,242_15_20,
242,1,242_15_30,
242,1,242_15_40,
242,1,242_16_30,
242,1,242_17_10,
242,1,242_17_30,
242,1,242_18_40,
242,1,242_19_10,
242,1,242_19_20,
243,1,243_8_0,
243,1,243_8_10,
243,1,243_8_20,
243,1,243_8_30,
243,1,243_8_40,
243,1,243_9_0,
243,1,243_9_30,
243,1,243_9_40,
243,1,243_9_50,
243,1,243_10_20,
243,1,243_10_40,
243,1,243_11_0,
243,1,243_11_10,
243,1,243_11_20,
243,1,243_11_30,
243,1,243_11_40,
243,1,243_11_50,
243,1,243_12_20,
243,1,243_12_30,
243,1,243_12_40,
243,1,243_12_50,
243,1,243_13_0,
243,1,243_13_10,
243,1,243_13_20,
243,1,243_13_30,
243,1,243_13_40,
243,1,243_16_40,
243,1,243_16_50,
243,1,243_17_0,
243,1,243_17_10,
243,1,243_17_20,
243,1,243_17_40,
243,1,243_18_20,
243,1,243_18_30,
243,1,243_18_50,
243,1,243_19_0,
243,1,243_19_20,
243,1,243_19_40,
244,1,244_6_10,
244,1,244_8_40,
244,1,244_8_50,
244,1,244_9_0,
244,1,244_9_10,
244,1,244_9_30,
244,1,244_9_40,
244,1,244_9_50,
244,1,244_10_0,
244,1,244_10_10,
244,1,244_10_20,
244,1,244_10_30,
244,1,244_10_40,
244,1,244_10_50,
244,1,244_11_0,
244,1,244_11_10,
244,1,244_11_20,
244,1,244_11_30,
244,1,244_11_40,
244,1,244_11_50,
244,1,244_12_0,
244,1,244_12_10,
244,1,244_12_20,
244,1,244_12_30,
244,1,244_12_40,
244,1,244_12_50,
244,1,244_13_0,
244,1,244_13_20,
244,1,244_13_30,
244,1,244_13_40,
244,1,244_13_50,
244,1,244_15_30,
244,1,244_15_50,
244,1,244_16_0,
244,1,244_16_20,
244,1,244_16_30,
244,1,244_16_40,
